Id_Tab,Row,Column,Cod_Conto,Cod_Dest2,Cod_Dest3,Cod_Dest4,Cod_Dest5,Cod_Categoria,Formula,Calculation_Logic,DB_Storage_Sign,EBA_Sign,Coordinate
F_02.00,r0520,c0010,,,,,,,SUM(R0530:R0570),,,any,B64
F_02.00,r0530,c0010,FR_02_530,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,B65
F_02.00,r0540,c0010,FR_02_540,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,B66
F_02.00,r0550,c0010,FR_02_550,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,B67
F_02.00,r0560,c0010,FR_02_560,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,B68
F_02.00,r0570,c0010,FR_02_570,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,B69
F_02.00,r0580,c0010,FR_02_580,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,negative,positive,B70
F_02.00,r0590,c0010,FR_02_590,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,B71
F_02.00,r0600,c0010,FR_02_600,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,B72
F_02.00,r0610,c0010,,,,,,,R0355+R0360+R0385+R0390+R0425+R0430+R0455+R0460+R0510+R0520+R0580+R0590+R0600,,,any,B73
F_02.00,r0620,c0010,FR_02_620,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,B74
F_02.00,r0630,c0010,,,,,,,R0610+R0620,,,any,B75
F_02.00,r0632,c0010,,,,,,,R0633+R0634,,,any,B76
F_02.00,r0633,c0010,FR_02_633,NC,FR_NGAAP,NC,NC,$AMOUNT,,,any,any,B77
F_02.00,r0634,c0010,FR_02_634,NC,FR_NGAAP,NC,NC,$AMOUNT,,,any,any,B78
F_02.00,r0640,c0010,,,,,,,R0650+R0660,,,any,B79
F_02.00,r0650,c0010,FR_02_650,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,B80
F_02.00,r0660,c0010,FR_02_660,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,B81
F_02.00,r0670,c0010,,,,,,,R0610+R0620+R0632+R0640,,,any,B82
F_02.00,r0690,c0010,FR_02_680,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,B83
F_02.00,r0680,c0010,,,,,,,R0670-R0680,,,any,B84
F_03.00,r0010,c0010,FR_03_010_010,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,B2
F_03.00,r0012,c0010,FR_03_012_010,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,B3
F_03.00,r0014,c0010,FR_03_014_010,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,B4
F_03.00,r0020,c0010,,,,,,,R0030+R0100,,,any,B5
F_03.00,r0020,c0013,,,,,,,R0030+R0100,,,any,C5
F_03.00,r0020,c0014,,,,,,,R0030+R0100,,,any,D5
F_03.00,r0020,c0011,,,,,,,R0030+R0100,,,any,E5
F_03.00,r0020,c0012,,,,,,,R0030+R0100,,,any,F5
F_03.00,r0030,c0010,,,,,,,SUM(R0040:R0083)+R0086+R0090,,,any,B6
F_03.00,r0030,c0013,,,,,,,SUM(R0040:R0083)+R0086+R0090,,,any,C6
F_03.00,r0030,c0014,,,,,,,SUM(R0040:R0083)+R0086+R0090,,,any,D6
F_03.00,r0030,c0011,,,,,,,SUM(R0040:R0083)+R0086+R0090,,,any,E6
F_03.00,r0030,c0012,,,,,,,SUM(R0040:R0083)+R0086+R0090,,,any,F6
F_03.00,r0040,c0010,,,,,,,R0040_C0013+C0011,,,any,B7
F_03.00,r0040,c0013,FR_03_040_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C7
F_03.00,r0040,c0014,FR_03_040_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D7
F_03.00,r0040,c0011,FR_03_040_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E7
F_03.00,r0040,c0012,FR_03_040_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F7
F_03.00,r0050,c0010,,,,,,,R0050_C0013+C0011,,,any,B8
F_03.00,r0050,c0013,FR_03_050_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C8
F_03.00,r0050,c0014,FR_03_050_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D8
F_03.00,r0050,c0011,FR_03_050_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E8
F_03.00,r0050,c0012,FR_03_050_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F8
F_03.00,r0060,c0010,,,,,,,R0060_C0013+C0011,,,any,B9
F_03.00,r0060,c0013,FR_03_060_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C9
F_03.00,r0060,c0014,FR_03_060_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D9
F_03.00,r0060,c0011,FR_03_060_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E9
F_03.00,r0060,c0012,FR_03_060_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F9
F_03.00,r0070,c0010,,,,,,,R0070_C0013+C0011,,,any,B10
F_03.00,r0070,c0013,FR_03_070_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C10
F_03.00,r0070,c0014,FR_03_070_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D10
F_03.00,r0070,c0011,FR_03_070_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E10
F_03.00,r0070,c0012,FR_03_070_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F10
F_03.00,r0080,c0010,,,,,,,R0080_C0013+C0011,,,any,B11
F_03.00,r0080,c0013,FR_03_080_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C11
F_03.00,r0080,c0014,FR_03_080_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D11
F_03.00,r0080,c0011,FR_03_080_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E11
F_03.00,r0080,c0012,FR_03_080_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F11
F_03.00,r0081,c0010,,,,,,,R0081_C0013+C0011,,,any,B12
F_03.00,r0081,c0013,FR_03_081_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C12
F_03.00,r0081,c0014,FR_03_081_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D12
F_03.00,r0081,c0011,FR_03_081_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E12
F_03.00,r0081,c0012,FR_03_081_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F12
F_03.00,r0083,c0010,,,,,,,R0083_C0013+C0011,,,any,B13
F_03.00,r0083,c0013,FR_03_083_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C13
F_03.00,r0083,c0014,FR_03_083_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D13
F_03.00,r0083,c0011,FR_03_083_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E13
F_03.00,r0083,c0012,FR_03_083_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F13
F_03.00,r0084,c0010,,,,,,,R0084_C0013+C0011,,,any,B14
F_03.00,r0084,c0013,FR_03_084_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C14
F_03.00,r0084,c0014,FR_03_084_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D14
F_03.00,r0084,c0011,FR_03_084_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E14
F_03.00,r0084,c0012,FR_03_084_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F14
F_03.00,r0085,c0010,,,,,,,R0085_C0013+C0011,,,any,B15
F_03.00,r0085,c0013,FR_03_085_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C15
F_03.00,r0085,c0014,FR_03_085_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D15
F_03.00,r0085,c0011,FR_03_085_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E15
F_03.00,r0085,c0012,FR_03_085_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F15
F_03.00,r0086,c0010,,,,,,,R0086_C0013+C0011,,,any,B16
F_03.00,r0086,c0013,FR_03_086_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C16
F_03.00,r0086,c0014,FR_03_086_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D16
F_03.00,r0086,c0011,FR_03_086_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E16
F_03.00,r0086,c0012,FR_03_086_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F16
F_03.00,r0090,c0010,,,,,,,R0030_C0014+C0012,,,any,B17
F_03.00,r0100,c0010,,,,,,,R0110+R0150+R0190+R0231+R0241+R0280+R0320+R0330,,,any,B18
F_03.00,r0100,c0013,,,,,,,R0110+R0150+R0190+R0231+R0241+R0280+R0320+R0330,,,any,C18
F_03.00,r0100,c0014,,,,,,,R0110+R0150+R0190+R0231+R0241+R0280+R0320+R0330,,,any,D18
F_03.00,r0100,c0011,,,,,,,R0110+R0150+R0190+R0231+R0241+R0280+R0320+R0330,,,any,E18
F_03.00,r0100,c0012,,,,,,,R0110+R0150+R0190+R0231+R0241+R0280+R0320+R0330,,,any,F18
F_03.00,r0110,c0010,,,,,,,SUM(R0120:R0140),,,any,B19
F_03.00,r0110,c0013,,,,,,,SUM(R0120:R0140),,,any,C19
F_03.00,r0110,c0014,,,,,,,SUM(R0120:R0140),,,any,D19
F_03.00,r0110,c0011,,,,,,,SUM(R0120:R0140),,,any,E19
F_03.00,r0110,c0012,,,,,,,SUM(R0120:R0140),,,any,F19
F_03.00,r0120,c0010,,,,,,,R0120_C0013+C0011,,,any,B20
F_03.00,r0120,c0013,FR_03_120_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C20
F_03.00,r0120,c0014,FR_03_120_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D20
F_03.00,r0120,c0011,FR_03_120_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E20
F_03.00,r0120,c0012,FR_03_120_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F20
F_03.00,r0130,c0010,,,,,,,R0130_C0013+C0011,,,any,B21
F_03.00,r0130,c0013,FR_03_130_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C21
F_03.00,r0130,c0014,FR_03_130_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D21
F_03.00,r0130,c0011,FR_03_130_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E21
F_03.00,r0130,c0012,FR_03_130_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F21
F_03.00,r0140,c0010,,,,,,,R0140_C0013+C0011,,,any,B22
F_03.00,r0140,c0013,FR_03_140_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C22
F_03.00,r0140,c0014,FR_03_140_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D22
F_03.00,r0140,c0011,FR_03_140_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E22
F_03.00,r0140,c0012,FR_03_140_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F22
F_03.00,r0150,c0010,,,,,,,SUM(R0160:R0180),,,any,B23
F_03.00,r0150,c0013,,,,,,,SUM(R0160:R0180),,,any,C23
F_03.00,r0150,c0014,,,,,,,SUM(R0160:R0180),,,any,D23
F_03.00,r0150,c0011,,,,,,,SUM(R0160:R0180),,,any,E23
F_03.00,r0150,c0012,,,,,,,SUM(R0160:R0180),,,any,F23
F_03.00,r0160,c0010,,,,,,,R0160_C0013+C0011,,,any,B24
F_03.00,r0160,c0013,FR_03_160_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C24
F_03.00,r0160,c0014,FR_03_160_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D24
F_03.00,r0160,c0011,FR_03_160_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E24
F_03.00,r0160,c0012,FR_03_160_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F24
F_03.00,r0170,c0010,,,,,,,R0170_C0013+C0011,,,any,B25
F_03.00,r0170,c0013,FR_03_170_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C25
F_03.00,r0170,c0014,FR_03_170_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D25
F_03.00,r0170,c0011,FR_03_170_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E25
F_03.00,r0170,c0012,FR_03_170_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F25
F_03.00,r0180,c0010,,,,,,,R0180_C0013+C0011,,,any,B26
F_03.00,r0180,c0013,FR_03_180_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C26
F_03.00,r0180,c0014,FR_03_180_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D26
F_03.00,r0180,c0011,FR_03_180_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E26
F_03.00,r0180,c0012,FR_03_180_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F26
F_03.00,r0190,c0010,,,,,,,SUM(R0200:R0230),,,any,B27
F_03.00,r0190,c0013,,,,,,,SUM(R0200:R0230),,,any,C27
F_03.00,r0190,c0014,,,,,,,SUM(R0200:R0230),,,any,D27
F_03.00,r0190,c0011,,,,,,,SUM(R0200:R0230),,,any,E27
F_03.00,r0190,c0012,,,,,,,SUM(R0200:R0230),,,any,F27
F_03.00,r0200,c0010,,,,,,,R0200_C0013+C0011,,,any,B28
F_03.00,r0200,c0013,FR_03_200_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C28
F_03.00,r0200,c0014,FR_03_200_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D28
F_03.00,r0200,c0011,FR_03_200_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E28
F_03.00,r0200,c0012,FR_03_200_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F28
F_03.00,r0210,c0010,,,,,,,R0210_C0013+C0011,,,any,B29
F_03.00,r0210,c0013,FR_03_210_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C29
F_03.00,r0210,c0014,FR_03_210_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D29
F_03.00,r0210,c0011,FR_03_210_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E29
F_03.00,r0210,c0012,FR_03_210_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F29
F_03.00,r0220,c0010,,,,,,,R0220_C0013+C0011,,,any,B30
F_03.00,r0220,c0013,FR_03_220_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C30
F_03.00,r0220,c0011,FR_03_220_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E30
F_03.00,r0230,c0010,,,,,,,R0230_C0013+C0011,,,any,B31
F_03.00,r0230,c0013,FR_03_230_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C31
F_03.00,r0230,c0014,FR_03_230_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D31
F_03.00,r0230,c0011,FR_03_230_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E31
F_03.00,r0230,c0012,FR_03_230_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F31
F_03.00,r0231,c0010,,,,,,,SUM(R0232:R0234),,,any,B32
F_03.00,r0231,c0013,,,,,,,SUM(R0232:R0234),,,any,C32
F_03.00,r0231,c0014,,,,,,,SUM(R0232:R0234),,,any,D32
F_03.00,r0231,c0011,,,,,,,SUM(R0232:R0234),,,any,E32
F_03.00,r0231,c0012,,,,,,,SUM(R0232:R0234),,,any,F32
F_03.00,r0232,c0010,,,,,,,R0232_C0013+C0011,,,any,B33
F_03.00,r0232,c0013,FR_03_232_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C33
F_03.00,r0232,c0014,FR_03_232_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D33
F_03.00,r0232,c0011,FR_03_232_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E33
F_03.00,r0232,c0012,FR_03_232_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F33
F_03.00,r0233,c0010,,,,,,,R0233_C0013+C0011,,,any,B34
F_03.00,r0233,c0013,FR_03_233_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C34
F_03.00,r0233,c0014,FR_03_233_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D34
F_03.00,r0233,c0011,FR_03_233_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E34
F_03.00,r0233,c0012,FR_03_233_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F34
F_03.00,r0234,c0010,,,,,,,R0234_C0013+C0011,,,any,B35
F_03.00,r0234,c0013,FR_03_234_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C35
F_03.00,r0234,c0014,FR_03_234_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D35
F_03.00,r0234,c0011,FR_03_234_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E35
F_03.00,r0234,c0012,FR_03_234_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F35
F_03.00,r0241,c0010,,,,,,,SUM(R0251:R0270),,,any,B36
F_03.00,r0241,c0013,,,,,,,SUM(R0251:R0270),,,any,C36
F_03.00,r0241,c0014,,,,,,,SUM(R0251:R0270),,,any,D36
F_03.00,r0241,c0011,,,,,,,SUM(R0251:R0270),,,any,E36
F_03.00,r0241,c0012,,,,,,,SUM(R0251:R0270),,,any,F36
F_03.00,r0251,c0010,,,,,,,R0251_C0013+C0011,,,any,B37
F_03.00,r0251,c0013,FR_03_251_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C37
F_03.00,r0251,c0014,FR_03_251_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D37
F_03.00,r0251,c0011,FR_03_251_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E37
F_03.00,r0251,c0012,FR_03_251_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F37
F_03.00,r0261,c0010,,,,,,,R0261_C0013+C0011,,,any,B38
F_03.00,r0261,c0013,FR_03_261_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C38
F_03.00,r0261,c0014,FR_03_261_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D38
F_03.00,r0261,c0011,FR_03_261_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E38
F_03.00,r0261,c0012,FR_03_261_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F38
F_03.00,r0270,c0010,,,,,,,R0270_C0013+C0011,,,any,B39
F_03.00,r0270,c0013,FR_03_270_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C39
F_03.00,r0270,c0014,FR_03_270_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D39
F_03.00,r0270,c0011,FR_03_270_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E39
F_03.00,r0270,c0012,FR_03_270_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F39
F_03.00,r0280,c0010,,,,,,,SUM(R0290:R0310),,,any,B40
F_03.00,r0280,c0013,,,,,,,SUM(R0290:R0310),,,any,C40
F_03.00,r0280,c0014,,,,,,,SUM(R0290:R0310),,,any,D40
F_03.00,r0280,c0011,,,,,,,SUM(R0290:R0310),,,any,E40
F_03.00,r0280,c0012,,,,,,,SUM(R0290:R0310),,,any,F40
F_03.00,r0290,c0010,,,,,,,R0290_C0013+C0011,,,any,B41
F_03.00,r0290,c0013,FR_03_290_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C41
F_03.00,r0290,c0014,FR_03_290_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D41
F_03.00,r0290,c0011,FR_03_290_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E41
F_03.00,r0290,c0012,FR_03_290_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F41
F_03.00,r0300,c0010,,,,,,,R0300_C0013+C0011,,,any,B42
F_03.00,r0300,c0013,FR_03_300_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C42
F_03.00,r0300,c0014,FR_03_300_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D42
F_03.00,r0300,c0011,FR_03_300_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E42
F_03.00,r0300,c0012,FR_03_300_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F42
F_03.00,r0310,c0010,,,,,,,R0310_C0013+C0011,,,any,B43
F_03.00,r0310,c0013,FR_03_310_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C43
F_03.00,r0310,c0014,FR_03_310_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D43
F_03.00,r0310,c0011,FR_03_310_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E43
F_03.00,r0310,c0012,FR_03_310_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F43
F_03.00,r0320,c0010,,,,,,,R0320_C0013+C0011,,,any,B44
F_03.00,r0320,c0013,FR_03_320_013,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,C44
F_03.00,r0320,c0014,FR_03_320_014,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,D44
F_03.00,r0320,c0011,FR_03_320_011,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,E44
F_03.00,r0320,c0012,FR_03_320_012,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,any,F44
F_03.00,r0330,c0010,,,,,,,R0100_C0014+C0012,,,any,B45
F_03.00,r0340,c0010,,,,,,,SUM(R0010+R0020),,,any,B46
F_03.00,r0350,c0010,,,,,,,R0010_1+R0020_C0011+C0012,,,any,B47
F_03.00,r0360,c0010,,,,,,,R0010_2+R0020_C0013+C0014,,,any,B48
F_04.01,r0005,c0010,FR_04_1_005,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,positive,positive,B2
F_04.01,r0010,c0010,FR_04_1_010,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,positive,positive,B3
F_04.01,r0030,c0010,FR_04_1_030,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,positive,positive,B4
F_04.01,r0040,c0010,FR_04_1_040,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,positive,positive,B5
F_04.01,r0050,c0010,FR_04_1_050,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,positive,positive,B6
F_04.01,r0060,c0010,,,,,,,R0070+R0080+R0090+R0100+R0110,,,positive,B7
F_04.01,r0070,c0010,FR_04_1_070,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,positive,positive,B8
F_04.01,r0080,c0010,FR_04_1_080,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,positive,positive,B9
F_04.01,r0090,c0010,FR_04_1_090,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,positive,positive,B10
F_04.01,r0100,c0010,FR_04_1_100,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,positive,positive,B11
F_04.01,r0110,c0010,FR_04_1_110,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,positive,positive,B12
F_04.01,r0120,c0010,,,,,,,R0130+R0140+R0150+R0160+R0170+R0180,,,positive,B13
F_04.01,r0130,c0010,FR_04_1_130,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,positive,positive,B14
F_04.01,r0140,c0010,FR_04_1_140,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,positive,positive,B15
F_04.01,r0150,c0010,FR_04_1_150,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,positive,positive,B16
F_04.01,r0160,c0010,FR_04_1_160,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,positive,positive,B17
F_04.01,r0170,c0010,FR_04_1_170,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,positive,positive,B18
F_04.01,r0180,c0010,FR_04_1_180,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,any,positive,B19
F_04.01,r0190,c0010,,,,,,,R0005+R0010+R0060+R0120,,,positive,B20
F_04.02.1,r0010,c0010,FR_04_2_1_010_010,NC,"FR_IFRS,FR_NGAAP",NC,NC,$AMOUNT,,,positive,positive,B2
